subject,predicate,object
Myalgia,has_manifestation,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT, 6"
Myalgia,has_manifestation,Distal Myopathy 1
Myalgia,has_member,Eosinophilic pneumonia (SMQ)
Myalgia,has_member,Tendinopathies and ligament disorders (SMQ)
Myalgia,has_member,Rhabdomyolysis/myopathy (SMQ)
Myalgia,classifies,Other connective tissue disease
Myalgia,classifies,Musculoskeletal discomfort
Spasm,subset_includes_concept,Patient Problem Codes FDA CDRH
Spasm,subset_includes_concept,FDA Center For Devices and Radiological Health Terminology
Spasm,inverse_isa,"neuromuscular, connective tissue, or soft tissue symptoms"
Spasm,inverse_isa,other neurological disorders
Spasm,inverse_isa,Musculoskeletal System Finding
Spasm,inverse_isa,Movement Disorders
Spasm,inverse_isa,Involuntary Movements
Spasm,has_risk_factor,At risk for autonomic dysreflexia
Spasm,mapped_from,Seizures
Spasm,associated_with,muscle spasm in midback
Spasm,cdrh_parent_of,Patient Problem Codes FDA CDRH
Spasm,possibly_equivalent_to,"Has ""spasms"""
Spasm,has_manifestation,"Hypomagnesemia 1, Intestinal"
Spasm,has_member,Physical & Psychosomatic Disorders (PsycINFO Subcluster Term)
Spasm,has_member,Dystonia (SMQ)
Spasm,has_member,Neurological Disorders (PsycINFO Subcluster Term)
Spasm,has_member,Symptomatology (PsycINFO Subcluster Term)
Spasm,classifies,Other connective tissue disease
Spasm,has_defining_characteristic,Rape trauma syndrome
Spasm,primary_mapped_from,"Contracture of muscle, lower leg"
Spasm,primary_mapped_from,"Contracture of muscle, forearm"
Spasm,primary_mapped_from,"Contracture of muscle, hand"
Spasm,primary_mapped_from,"Contracture of muscle, ankle and foot"
Spasm,primary_mapped_from,"Contracture of muscle, other site"
Spasm,primary_mapped_from,Contracture
Spasm,primary_mapped_from,"Contracture of muscle, pelvic region and thigh"
Spasm,primary_mapped_from,"Contracture of muscle, multiple sites"
Spasm,primary_mapped_from,"Contracture of muscle, shoulder region"
Spasm,primary_mapped_from,"Contracture of muscle, upper arm"
Musculoskeletal Pain,inverse_isa,Pain
Musculoskeletal Pain,has_member,Rhabdomyolysis/myopathy (SMQ)
Musculoskeletal Pain,has_member,Tendinopathies and ligament disorders (SMQ)
Neuralgia,subset_includes_concept,Pediatric Terminology
Neuralgia,subset_includes_concept,Pediatric Adverse Events Terminology
Neuralgia,inverse_isa,Sensory Disorders
Neuralgia,inverse_isa,Pain
Neuralgia,inverse_isa,"disorders of peripheral nerve, neuromuscular junction and muscle"
Neuralgia,nichd_parent_of,Pain
Neuralgia,mapped_from,"Neuralgia and neuritis, unspecified"
Neuralgia,mapped_from,other neurological disorders
Neuralgia,possibly_equivalent_to,"(Neuralgia, neuritis or radiculitis NOS) or (policemans disease)"
Neuralgia,possibly_equivalent_to,(Neuralgia/neuritis - NOS) or (nerve root pain NEC)
Neuralgia,has_member,Peripheral neuropathy (SMQ)
Neuralgia,has_member,Physical & Psychosomatic Disorders (PsycINFO Subcluster Term)
Neuralgia,has_member,Neurological Disorders (PsycINFO Subcluster Term)
Neuropathic pain,inverse_isa,Chronic pain
Neuropathic pain,has_focus,pain level by Neuropathic Pain Scale (NPS)
Neuropathic pain,has_manifestation,"CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2O"
Neuropathic pain,has_member,Peripheral neuropathy (SMQ)
Neuropathic pain,classifies,Neuralgia
Cramp in lower leg associated with rest,possibly_equivalent_to,Cramps: [leg] or [night]
Cramp in lower leg associated with rest,has_member,Dystonia (SMQ)
Cramp in lower leg associated with rest,classifies,Spasm
Non-cardiac chest pain,subset_includes_concept,CDISC SDTM Coronary Artery Disease Symptoms Terminology
Non-cardiac chest pain,subset_includes_concept,CDISC SDTM Terminology
Non-cardiac chest pain,subset_includes_concept,Clinical Data Interchange Standards Consortium Terminology
Non-cardiac chest pain,inverse_isa,"special symptoms or syndromes, not elsewhere classified in MEDCIN"
Non-cardiac chest pain,inverse_isa,Chest Pain
Non-cardiac chest pain,has_member,Gastrointestinal nonspecific symptoms and therapeutic procedures (SMQ)
O/E - painful ear,has_associated_finding,O/E - ear not painful
Degenerative polyarthritis,subset_includes_concept,CDISC SEND Terminology
Degenerative polyarthritis,subset_includes_concept,CDISC SEND Non-Neoplastic Finding Type Terminology
Degenerative polyarthritis,subset_includes_concept,Clinical Data Interchange Standards Consortium Terminology
Degenerative polyarthritis,inverse_isa,Arthritis
Degenerative polyarthritis,due_to,Advanced collapse of scapholunate joint due to osteoarthritis
Degenerative polyarthritis,has_focus,osteoarthritis and functional status assessed
Degenerative polyarthritis,has_focus,assessment & intervention osteoarthritis assessed
Degenerative polyarthritis,has_focus,patient engagement: osteoarthritis
Degenerative polyarthritis,has_focus,Referral to rheumatology service for osteoarthritis
Degenerative polyarthritis,mapped_from,Osteoarthrosis other
Degenerative polyarthritis,mapped_from,Arthropathy
Degenerative polyarthritis,possibly_equivalent_to,Osteoarthritis NOS: [pelvic region and/or thigh] or [hip]
Degenerative polyarthritis,possibly_equivalent_to,Osteoarthritis NOS: [of the forearm] or [wrist]
Degenerative polyarthritis,possibly_equivalent_to,Osteoarthritis NOS: [of the upper arm] or [elbow]
Degenerative polyarthritis,possibly_equivalent_to,Osteoarthritis NOS: [ankle &/or foot] or [toe]
Degenerative polyarthritis,possibly_equivalent_to,Osteoarthritis NOS: [lower leg] or [knee]
Degenerative polyarthritis,possibly_equivalent_to,Osteoarthritis NOS: [hand] or [finger] or [thumb]
Degenerative polyarthritis,possibly_equivalent_to,Proliferative arthritis
Degenerative polyarthritis,possibly_equivalent_to,Degenerative joint disease of other site
Degenerative polyarthritis,has_manifestation,"Spondyloepimetaphyseal Dysplasia, Missouri Type"
Degenerative polyarthritis,has_manifestation,"HEMOCHROMATOSIS, TYPE 4"
Degenerative polyarthritis,has_manifestation,Satoyoshi syndrome
Degenerative polyarthritis,has_manifestation,PAGET DISEASE OF BONE 3
Degenerative polyarthritis,has_manifestation,"EPIPHYSEAL DYSPLASIA, MULTIPLE, 3"
Degenerative polyarthritis,has_manifestation,PAGET DISEASE OF BONE 6
Degenerative polyarthritis,has_manifestation,PAGET DISEASE OF BONE 4
Degenerative polyarthritis,has_manifestation,"EHLERS-DANLOS SYNDROME, CLASSIC-LIKE, 2"
Degenerative polyarthritis,has_manifestation,"EHLERS-DANLOS SYNDROME, CLASSIC TYPE, 1"
Degenerative polyarthritis,has_manifestation,Progressive pseudorheumatoid dysplasia
Degenerative polyarthritis,has_manifestation,Hepatolenticular Degeneration
Degenerative polyarthritis,has_manifestation,"Spondyloepimetaphyseal Dysplasia, Irapa Type"
Degenerative polyarthritis,has_manifestation,Calcium pyrophosphate arthropathy
Degenerative polyarthritis,has_manifestation,Hemophilia A
Degenerative polyarthritis,has_associated_finding,FH: Osteoarthritis
Degenerative polyarthritis,has_associated_finding,H/O: osteoarthritis
Degenerative polyarthritis,has_member,Arthritis (SMQ)
Degenerative polyarthritis,related_to,Arthropathy
Degenerative polyarthritis,related_to,Arthritis
Degenerative polyarthritis,related_to,Rheumatoid Arthritis
Swallowing painful,inverse_isa,"Signs and Symptoms, Digestive"
Swallowing painful,inverse_isa,Finding of head and neck region
Swallowing painful,inverse_isa,Pain
Swallowing painful,has_member,"Oropharyngeal conditions (excl neoplasms, infections and allergies) (SMQ)"
Swallowing painful,has_defining_characteristic,Swallowing problem
Pain in left lower limb,inverse_isa,Pain in lower limb
Pain in left lower limb,inverse_isa,"Pain in limb, lower leg"
Pain in left lower limb,classifies,Other connective tissue disease
Pain in penis,inverse_isa,Pain
Pain in penis,inverse_isa,penile symptoms
Pain in penis,mapped_from,Other specified disorders of penis
"Pain, Referred",classifies,Pain
Rest pain,has_definitional_manifestation,Pain at rest due to peripheral vascular disease
Rest pain,associated_with,atherosclerosis extremities with rest pain without gangrene
Rest pain,associated_with,atherosclerosis extremities with rest pain with gangrene
Rest pain,associated_with,atherosclerosis of nonbiological bypass graft of extremities with rest pain
Rest pain,associated_with,Monckebergs arteriosclerosis with rest pain
Rest pain,associated_with,atherosclerosis of bypass graft of extremities with rest pain
Rest pain,associated_with,atherosclerosis of other type of bypass graft of extremities with rest pain
Rest pain,associated_with,atherosclerosis of nonautologous bypass graft of extremities with rest pain
Rest pain,associated_with,atherosclerosis of an autologous bypass graft of extremities with rest pain
Rest pain,classifies,Pain
Pain control,inverse_isa,Pain management
Pain control,inverse_isa,rnrx sensory
Pain control,has_focus,Pain control management
Pain control,has_focus,Pain control education
Pain control,has_focus,Assessment of pain control
Pain crisis,inverse_isa,Pain
Pain crisis,inverse_isa,Event
Arm Pain,inverse_isa,Pain in limb
Arm Pain,inverse_isa,Pain
Arm Pain,possibly_equivalent_to,Pain in limb (& [ankle] or [arm] or [foot] or [hand] or [heel] or [leg] or [shoulder] or [thigh] or [buttock])
Arm Pain,has_manifestation,"SYRINGOMYELIA, NONCOMMUNICATING ISOLATED"
Arm Pain,has_manifestation,"Arnold-Chiari Malformation, Type I"
Arm Pain,has_member,Tendinopathies and ligament disorders (SMQ)
Arm Pain,classifies,Pain in limb
Pain in right arm,inverse_isa,Arm Pain
Pain in right arm,has_member,Tendinopathies and ligament disorders (SMQ)
Pain in right arm,classifies,Pain in limb
Pain in right arm,classifies,Other connective tissue disease
Pain in right lower limb,inverse_isa,Pain in lower limb
Pain in right lower limb,inverse_isa,"Pain in limb, lower leg"
Pain in right lower limb,classifies,Other connective tissue disease
Shoulder Pain,inverse_isa,Pain
Shoulder Pain,mapped_from,Shoulder syndrome
Shoulder Pain,mapped_from,Other shoulder lesions
Shoulder Pain,possibly_equivalent_to,Pain in limb (& [ankle] or [arm] or [foot] or [hand] or [heel] or [leg] or [shoulder] or [thigh] or [buttock])
Shoulder Pain,has_member,Tendinopathies and ligament disorders (SMQ)
Shoulder Pain,has_member,Rhabdomyolysis/myopathy (SMQ)
Shoulder Pain,classifies,Musculoskeletal Pain
Shoulder Pain,classifies,Non-traumatic joint disorders
Shoulder Pain,classifies,Other non-traumatic joint disorders
Thigh pain,inverse_isa,thigh symptoms
Thigh pain,inverse_isa,Pain in lower limb
Thigh pain,possibly_equivalent_to,Pain in limb (& [ankle] or [arm] or [foot] or [hand] or [heel] or [leg] or [shoulder] or [thigh] or [buttock])
Thigh pain,has_member,Tendinopathies and ligament disorders (SMQ)
Thigh pain,classifies,Pain in limb
Thigh pain,classifies,Other connective tissue disease
Pain in wrist,inverse_isa,Pain
Pain in wrist,inverse_isa,Wrist symptom
Pain in wrist,inverse_isa,Arthralgia
Pain in wrist,mapped_from,Arthralgia
Pain in wrist,mapped_from,Wrist symptom
Pain in wrist,possibly_equivalent_to,Arthralgia of the forearm
Pain in wrist,possibly_equivalent_to,Arthralgia of the forearm (& [wrist])
Pain in wrist,has_manifestation,"Osteolysis, Hereditary, Of Carpal Bones With Or Without Nephropathy"
Pain in wrist,has_member,Arthritis (SMQ)
Pain in wrist,classifies,Arthralgia
Pain level,inverse_isa,Vital signs
Pain Perception,inverse_isa,Esthesia
Pain Perception,mapped_from,Other and unspecified disturbances of skin sensation
Pain Perception,mapped_from,Pain/tenderness of skin
Pain Perception,use,Nociception
Radiating pain,inverse_isa,Pain
Radiating pain,associated_with,elbow joint pain radiates to forearm
Radiating pain,associated_with,elbow joint pain radiates
Radiating pain,associated_with,neck pain radiating down both arms
Radiating pain,associated_with,lower back pain radiating to legs
Radiating pain,associated_with,lower back pain radiating to foot
Radiating pain,associated_with,neck pain radiating to shoulder
Radiating pain,associated_with,lower back pain radiating to ankle
Radiating pain,associated_with,breast pain radiates to axilla
Radiating pain,associated_with,neck pain radiating to both shoulders
Radiating pain,associated_with,elbow joint pain radiates to dorsum of wrist
Radiating pain,associated_with,neck pain radiating down arm
Radiating pain,associated_with,abdominal pain radiation
Radiating pain,classifies,Pain
Pain relief,inverse_isa,Other Finding
Pain relief,has_focus,birth plan: pain relief
Pain relief,has_focus,birth plan: pain relief non-medicinal
Pain relief,has_focus,birth plan: pain relief iv medication
Pain relief,classifies,Analgesic technique
Pain score,evaluation_of,Pain score:Score:Pt:^Patient:Qn:HOOS
Pain score,evaluation_of,Pain score:Score:Pt:^Patient:Qn:KOOS
Painful cough,has_member,Anaphylactic reaction (SMQ)
Painful cough,classifies,Coughing
Tiring with pain,inverse_isa,Pain
Sinus headache,possibly_equivalent_to,(Frontal headache) or (pain in sinuses)
Painless,inverse_isa,General Qualifier
Painless,inverse_isa,Clinical or Research Assessment Answer
Pain in limb,inverse_isa,Abnormality of skeletal physiology
Pain in limb,inverse_isa,Pain
Pain in limb,inverse_isa,musculoskeletal symptoms referable to limbs
Pain in limb,inverse_isa,"nonspecific pain, swelling, and stiffness"
Pain in limb,possibly_equivalent_to,Pain in limb (& [ankle] or [arm] or [foot] or [hand] or [heel] or [leg] or [shoulder] or [thigh] or [buttock])
Pain in limb,has_member,Tendinopathies and ligament disorders (SMQ)
Pain in limb,classifies,Other connective tissue disease
Pain in limb,has_defining_characteristic,Ineffective peripheral tissue perfusion
Pain in limb,primary_mapped_from,"Pain in limb, shoulder region"
Pain in limb,primary_mapped_from,"Pain in limb, lower leg"
Pain in limb,primary_mapped_from,"Pain in limb, multiple sites"
Pain in limb,primary_mapped_from,"Pain in limb, ankle and foot"
Pain in limb,primary_mapped_from,Pain in forearm
Pain in limb,primary_mapped_from,Hand pain
Pain in limb,primary_mapped_from,"Pain in limb, pelvic region and thigh"
Pain in limb,primary_mapped_from,"Pain in limb, other site"
Pain in limb,primary_mapped_from,"Pain in limb, upper arm"
Pain in elbow,inverse_isa,Pain
Pain in elbow,has_focus,long-term physical therapy goals reduce pain of left elbow to specific level
Pain in elbow,has_focus,short-term physical therapy goals reduce pain of right elbow to specific level
Pain in elbow,has_focus,short-term physical therapy goals reduce pain of left elbow to specific level
Pain in elbow,has_focus,long-term physical therapy goals reduce pain of right elbow to specific level
Pain in elbow,has_manifestation,Familial Osteochondritis Dissecans
Pain in elbow,has_member,Arthritis (SMQ)
Pain in elbow,classifies,Other non-traumatic joint disorders
Pain in elbow,classifies,Arthralgia
Pain in elbow,classifies,Non-traumatic joint disorders
Pelvic Girdle Pain,inverse_isa,back symptoms
Pelvic Pain,subset_includes_concept,Pediatric Adverse Events Terminology
Pelvic Pain,subset_includes_concept,Pediatric Terminology
Pelvic Pain,inverse_isa,Lower abdominal pain
Pelvic Pain,inverse_isa,Gastrointestinal symptom
Pelvic Pain,nichd_parent_of,Pain
Pelvic Pain,mapped_from,Pudendal Neuralgia
Pelvic Pain,related_to,Pain
Pelvic Pain,related_to,Abdominal Pain
Pelvic Pain,related_to,Sexual Problems in Women
Pleuritic pain,inverse_isa,Pain
Pleuritic pain,mapped_from,Chest symptom/complaint
Pleuritic pain,mapped_from,Other chest pain
Pleuritic pain,has_manifestation,TNF receptor-associated periodic fever syndrome (TRAPS)
Pleuritic pain,has_member,Infective pneumonia (SMQ)
Pleuritic pain,classifies,Other lower respiratory disease
Polymyalgia Rheumatica,inverse_isa,Syndrome
Polymyalgia Rheumatica,inverse_isa,Collagen Diseases
Polymyalgia Rheumatica,inverse_isa,inflammatory soft tissue disorders
Polymyalgia Rheumatica,mapped_from,Osteoarthrosis other
Polymyalgia Rheumatica,mapped_from,Giant cell arteritis with polymyalgia rheumatica
Polymyalgia Rheumatica,mapped_from,Arthropathy
Polymyalgia Rheumatica,mapped_from,Other musculoskeletal disorder
Polymyalgia Rheumatica,mapped_from,Other and unspecified disorders of the circulatory system
Polymyalgia Rheumatica,has_associated_finding,History of polymyalgia rheumatica
Polymyalgia Rheumatica,has_member,Vasculitis (SMQ)
Polymyalgia Rheumatica,classifies,Other connective tissue disease
Polymyalgia Rheumatica,related_to,Giant Cell Arteritis
Polymyalgia Rheumatica,related_to,Vasculitis
Postherpetic neuralgia,subset_includes_concept,Pediatric Terminology
Postherpetic neuralgia,subset_includes_concept,Pediatric Adverse Events Terminology
Postherpetic neuralgia,inverse_isa,Neuralgia
Postherpetic neuralgia,nichd_parent_of,nervous system disorder
Postherpetic neuralgia,mapped_from,Bell Palsy
Postherpetic neuralgia,mapped_from,Herpes zoster disease
Postherpetic neuralgia,mapped_from,Zoster with other nervous system involvement
Postherpetic neuralgia,possibly_equivalent_to,Herpes zoster with other central nervous system complication
Postherpetic neuralgia,primary_mapped_to,Other specified trigeminal nerve disorders
Postherpetic neuralgia,used_for,Herpes zoster disease
Rectal pain,inverse_isa,Sore to touch
Rectal pain,inverse_isa,Gastrointestinal symptom
Rectal pain,inverse_isa,Gastrointestinal Pain
Rectal pain,inverse_isa,colorectal disorders
Rectal pain,mapped_from,Other specified diseases of anus and rectum
Rectal pain,mapped_from,Anal and rectal pains
Rectal pain,mapped_from,Disease digestive system other
Rectal pain,possibly_equivalent_to,Levator syndrome
Recurrent abdominal pain,has_manifestation,Visceral Myopathy
Recurrent abdominal pain,has_manifestation,TNF receptor-associated periodic fever syndrome (TRAPS)
Recurrent abdominal pain,has_manifestation,"CELIAC DISEASE, SUSCEPTIBILITY TO, 1"
Rheumatism,inverse_isa,Disorder of soft tissue
Rheumatism,mapped_from,Myalgia
Rheumatism,possibly_equivalent_to,(Exostosis of unspecified site) or (osteophyte of unspecified site) or (bone spur NOS)
Rheumatism,possibly_equivalent_to,Rheumatism or fibrositis NOS
Rheumatism,possibly_equivalent_to,Soft tissue rheumatism
Rheumatism,has_associated_finding,Family history of rheumatism
Rheumatism,has_member,Arthritis (SMQ)
Rheumatism,has_member,Rhabdomyolysis/myopathy (SMQ)
Rheumatism,classifies,Rheumatic disorder
Rheumatism,classifies,Other connective tissue disease
Rheumatism,primary_mapped_to,Rheumatism and fibrositis unspecified
Rheumatism,use,autoimmune rheumatologic disease
Rheumatism,used_for,Arthritis
Rheumatoid Arthritis,subset_includes_concept,Pediatric Terminology
Rheumatoid Arthritis,subset_includes_concept,Patient Problem Codes FDA CDRH
Rheumatoid Arthritis,subset_includes_concept,FDA Center For Devices and Radiological Health Terminology
Rheumatoid Arthritis,subset_includes_concept,Pediatric Rheumatology Terminology
Rheumatoid Arthritis,inverse_isa,Autoimmune Diseases
Rheumatoid Arthritis,inverse_isa,Collagen Diseases
Rheumatoid Arthritis,inverse_isa,Arthritis
Rheumatoid Arthritis,due_to,Deformity of hand due to rheumatoid arthritis
Rheumatoid Arthritis,due_to,Deformity of right foot co-occurrent and due to rheumatoid arthritis
Rheumatoid Arthritis,due_to,Deformity of left foot co-occurrent and due to rheumatoid arthritis
Rheumatoid Arthritis,due_to,Erosion of joint surface co-occurrent and due to rheumatoid arthritis
Rheumatoid Arthritis,due_to,Deformity of foot due to rheumatoid arthritis
Rheumatoid Arthritis,due_to,Deformity of left hand co-occurrent and due to rheumatoid arthritis
Rheumatoid Arthritis,due_to,Deformity of right hand co-occurrent and due to rheumatoid arthritis
Rheumatoid Arthritis,due_to,Deformity of wrist due to rheumatoid arthritis
Rheumatoid Arthritis,has_focus,functional status for rheumatoid arthritis assessed
Rheumatoid Arthritis,has_focus,functional status in rheumatoid arthritis: class IV
Rheumatoid Arthritis,has_focus,functional status in rheumatoid arthritis: class III
Rheumatoid Arthritis,has_focus,functional status in rheumatoid arthritis: class II
Rheumatoid Arthritis,has_focus,Rheumatoid arthritis screen
Rheumatoid Arthritis,has_focus,functional status in rheumatoid arthritis: class I
Rheumatoid Arthritis,nichd_parent_of,Arthritis
Rheumatoid Arthritis,mapped_from,Arthropathy
Rheumatoid Arthritis,mapped_from,Osteoarthrosis other
Rheumatoid Arthritis,mapped_from,Seropositive rheumatoid arthritis
Rheumatoid Arthritis,associated_with,rheumatoid bursitis hip
Rheumatoid Arthritis,associated_with,rheumatoid bursitis shoulder
Rheumatoid Arthritis,associated_with,"Rheumatoid bursitis, hand"
Rheumatoid Arthritis,associated_with,"Rheumatoid bursitis, ankle and foot"
Rheumatoid Arthritis,associated_with,rheumatoid bursitis knee
Rheumatoid Arthritis,associated_with,"Rheumatoid bursitis, multiple sites"
Rheumatoid Arthritis,associated_with,prev med documented rheumatoid arthritis assessed poor prognosis
Rheumatoid Arthritis,associated_with,Rheumatoid heart disease with rheumatoid arthritis
Rheumatoid Arthritis,associated_with,Rheumatoid lung disease with rheumatoid arthritis
Rheumatoid Arthritis,associated_with,Rheumatoid vasculitis with rheumatoid arthritis
Rheumatoid Arthritis,associated_with,rheumatoid bursitis vertebrae
Rheumatoid Arthritis,associated_with,"Rheumatoid bursitis, other site"
Rheumatoid Arthritis,associated_with,rheumatoid bursitis wrist
Rheumatoid Arthritis,associated_with,polymyositis in rheumatoid arthritis
Rheumatoid Arthritis,associated_with,prev med documented rheumatoid arthritis assessed good prognosis
Rheumatoid Arthritis,associated_with,rheumatoid bursitis elbow
Rheumatoid Arthritis,associated_with,Rheumatoid bursitis
Rheumatoid Arthritis,associated_with,Dilated cardiomyopathy secondary to rheumatoid arthritis
Rheumatoid Arthritis,associated_with,Rheumatoid myocarditis
Rheumatoid Arthritis,associated_with,Polyneuropathy in rheumatoid arthritis
Rheumatoid Arthritis,cdrh_parent_of,Arthritis
Rheumatoid Arthritis,possibly_equivalent_to,Proliferative arthritis
Rheumatoid Arthritis,possibly_equivalent_to,Degenerative polyarthritis
Rheumatoid Arthritis,possibly_equivalent_to,Degenerative joint disease of other site
Rheumatoid Arthritis,has_manifestation,Sjogrens Syndrome
Rheumatoid Arthritis,has_manifestation,"Arteritis, Familial Granulomatous, with Juvenile Polyarthritis"
Rheumatoid Arthritis,has_associated_finding,H/O: rheumatoid arthritis
Rheumatoid Arthritis,has_associated_finding,FH: Rheumatoid arthritis
Rheumatoid Arthritis,has_member,Arthritis (SMQ)
Rheumatoid Arthritis,has_member,Physical & Psychosomatic Disorders (PsycINFO Subcluster Term)
Rheumatoid Arthritis,classifies,Rheumatoid arthritis and related disease
Rheumatoid Arthritis,classifies,Non-traumatic joint disorders
Rheumatoid Arthritis,related_to,Juvenile rheumatoid arthritis
Rheumatoid Arthritis,related_to,Arthritis
Rheumatoid Arthritis,related_to,Ankylosing spondylitis
Rheumatoid Arthritis,related_to,Autoimmune Diseases
Rheumatoid Arthritis,related_to,Arthropathy
Rheumatoid Arthritis,related_to,Degenerative polyarthritis
Rheumatoid Arthritis,use,Ankylosing spondylitis
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis with involvement of other organs and systems, shoulder region"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis with involvement of other organs and systems, multiple sites"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis, unspecified, other site"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis, unspecified, forearm"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis, unspecified, lower leg"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid nodule, lower leg"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis with involvement of other organs and systems, ankle and foot"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis with involvement of other organs and systems, forearm"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid nodule, multiple sites"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis with involvement of other organs and systems, upper arm"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis, unspecified, multiple sites"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis with involvement of other organs and systems, other site"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis with involvement of other organs and systems, site unspecified"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis, unspecified, ankle and foot"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid nodule, forearm"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis with involvement of other organs and systems, lower leg"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid nodule, upper arm"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis, unspecified, pelvic region and thigh"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid nodule, shoulder region"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid nodule, hand"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis with involvement of other organs and systems, hand"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid nodule, pelvic region and thigh"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis, unspecified, upper arm"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis with involvement of other organs and systems, pelvic region and thigh"
Rheumatoid Arthritis,primary_mapped_from,"Distal interphalangeal psoriatic arthropathy, multiple sites"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis, unspecified, hand"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid nodule, ankle and foot"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid nodule, site unspecified"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid arthritis, unspecified, shoulder region"
Rheumatoid Arthritis,primary_mapped_from,"Rheumatoid nodule, other site"
Rheumatoid arthritis of knee,inverse_isa,Rheumatoid Arthritis
Rheumatoid arthritis of knee,associated_with,Rheumatoid heart disease with rheumatoid arthritis of knee
Rheumatoid arthritis of knee,associated_with,inflammatory myopathy secondary to rheumatoid arthritis of knee
Rheumatoid arthritis of knee,associated_with,Rheumatoid vasculitis with rheumatoid arthritis of knee
Rib pain,inverse_isa,Bone pain
Rib pain,mapped_from,Other chest pain
Rib pain,mapped_from,Chest symptom/complaint
Rib pain,classifies,Musculoskeletal chest pain
Right upper quadrant pain,inverse_isa,Upper abdominal pain
Right upper quadrant pain,has_member,Acute pancreatitis (SMQ)
Right upper quadrant pain,has_member,Gastrointestinal nonspecific symptoms and therapeutic procedures (SMQ)
Right upper quadrant pain,classifies,Abdominal Pain
Right upper quadrant pain,classifies,signs and symptoms of ill-defined conditions
Right upper quadrant pain,classifies,Upper abdominal pain
Right upper quadrant pain,primary_mapped_from,Upper abdominal pain
Sciatica,inverse_isa,Back Pain
Sciatica,inverse_isa,"disorders of peripheral nerve, neuromuscular junction and muscle"
Sciatica,mapped_from,Back syndrome with radiating pain
Sciatica,possibly_equivalent_to,Acute back pain &/or sciatica
Sciatica,classifies,Spondylosis; intervertebral disc disorders; other back problems
Sciatica,classifies,Other and unspecified back disorders
Sciatica,related_to,Peripheral Neuropathy
Sciatica,related_to,Back Pain
Sciatica,related_to,"Disk, Herniated"
"Arthritis, Bacterial",subset_includes_concept,Pediatric Infectious Disease Terminology
"Arthritis, Bacterial",subset_includes_concept,Pediatric Terminology
"Arthritis, Bacterial",inverse_isa,Acute bacterial arthritis
"Arthritis, Bacterial",inverse_isa,"Arthritis, Infectious"
"Arthritis, Bacterial",nichd_parent_of,Arthritis
"Arthritis, Bacterial",nichd_parent_of,Bacterial Infections
"Arthritis, Bacterial",mapped_from,"Arthritis, Infectious"
"Arthritis, Bacterial",mapped_from,Infections of musculoskeletal system
"Arthritis, Bacterial",has_member,Arthritis (SMQ)
Seronegative rheumatoid arthritis,mapped_from,Seropositive rheumatoid arthritis
Seronegative rheumatoid arthritis,has_member,Arthritis (SMQ)
Seronegative rheumatoid arthritis,classifies,Rheumatoid Arthritis
Sharp pain,inverse_isa,Pain character
Sharp pain,inverse_isa,Pain
Sharp pain,associated_with,"chest pain sudden, sharp, and tearing"
Sharp pain,associated_with,sharp abdominal pain
Sharp pain,associated_with,sharp flank pain
Shooting pain,inverse_isa,Pain
Shooting pain,inverse_isa,"neuromuscular, connective tissue, or soft tissue symptoms"
Shooting pain,classifies,Pain
Bone pain,inverse_isa,"nonspecific pain, swelling, and stiffness"
Bone pain,inverse_isa,Pain
Bone pain,inverse_isa,Abnormality of skeletal physiology
